BisBasQ,BisBasResp,ExpEnd,ExpStart,StudyID,TimeEnd,TimeStart,Feedback,population,subject
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.65,1468486.18,fb,2,100
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.67,1468486.18,fb,2,100
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.69,1468486.18,fb,2,100
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,1680883.71,1468486.18,fb,2,100
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,1680883.735,1468486.18,fb,2,100
bisbas-18,3,1.58E+12,1.58E+12,LWPCtufb:,1680883.755,1468486.18,fb,2,100
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.785,1468486.18,fb,2,100
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.805,1468486.18,fb,2,100
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,1680883.835,1468486.18,fb,2,100
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,1680883.865,1468486.18,fb,2,100
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,1680883.89,1468486.18,fb,2,100
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,1680883.92,1468486.18,fb,2,100
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,1733559.845,1521764.585,fb,2,101
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,1733560.19,1521764.585,fb,2,101
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.225,1521764.585,fb,2,101
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.235,1521764.585,fb,2,101
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.27,1521764.585,fb,2,101
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.285,1521764.585,fb,2,101
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.39,1521764.585,fb,2,101
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.415,1521764.585,fb,2,101
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,1733560.43,1521764.585,fb,2,101
bisbas-10,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.445,1521764.585,fb,2,101
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.46,1521764.585,fb,2,101
bisbas-12,4,1.58E+12,1.58E+12,LWPCtufb:,1733560.475,1521764.585,fb,2,101
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.495,1521764.585,fb,2,101
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.58,1521764.585,fb,2,101
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,1733560.6,1521764.585,fb,2,101
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.62,1521764.585,fb,2,101
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.645,1521764.585,fb,2,101
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.665,1521764.585,fb,2,101
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,1733560.69,1521764.585,fb,2,101
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.715,1521764.585,fb,2,101
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,1733560.74,1521764.585,fb,2,101
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,1733560.765,1521764.585,fb,2,101
bisbas-23,3,1.58E+12,1.58E+12,LWPCtufb:,1733560.89,1521764.585,fb,2,101
bisbas-24,3,1.58E+12,1.58E+12,LWPCtufb:,1733560.92,1521764.585,fb,2,101
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.24,2387784.77,fb,2,102
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,2607351.54,2387784.77,fb,2,102
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.58,2387784.77,fb,2,102
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.595,2387784.77,fb,2,102
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.645,2387784.77,fb,2,102
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.665,2387784.77,fb,2,102
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.685,2387784.77,fb,2,102
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.705,2387784.77,fb,2,102
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.725,2387784.77,fb,2,102
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.745,2387784.77,fb,2,102
bisbas-11,4,1.58E+12,1.58E+12,LWPCtufb:,2607351.77,2387784.77,fb,2,102
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.795,2387784.77,fb,2,102
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.825,2387784.77,fb,2,102
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.855,2387784.77,fb,2,102
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,2607351.885,2387784.77,fb,2,102
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,2607351.92,2387784.77,fb,2,102
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.95,2387784.77,fb,2,102
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,2607351.985,2387784.77,fb,2,102
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,2607352.03,2387784.77,fb,2,102
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,2607352.07,2387784.77,fb,2,102
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,2607352.11,2387784.77,fb,2,102
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2607352.15,2387784.77,fb,2,102
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,2607352.195,2387784.77,fb,2,102
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,2607352.24,2387784.77,fb,2,102
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,1924069.59,1691578.285,fb,2,103
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,1924069.895,1691578.285,fb,2,103
bisbas-3,3,1.58E+12,1.58E+12,LWPCtufb:,1924069.92,1691578.285,fb,2,103
bisbas-4,1,1.58E+12,1.58E+12,LWPCtufb:,1924069.94,1691578.285,fb,2,103
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,1924069.985,1691578.285,fb,2,103
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.005,1691578.285,fb,2,103
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.02,1691578.285,fb,2,103
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.04,1691578.285,fb,2,103
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.06,1691578.285,fb,2,103
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.08,1691578.285,fb,2,103
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.1,1691578.285,fb,2,103
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,1924070.12,1691578.285,fb,2,103
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.145,1691578.285,fb,2,103
bisbas-14,3,1.58E+12,1.58E+12,LWPCtufb:,1924070.17,1691578.285,fb,2,103
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,1924070.2,1691578.285,fb,2,103
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.23,1691578.285,fb,2,103
bisbas-17,3,1.58E+12,1.58E+12,LWPCtufb:,1924070.26,1691578.285,fb,2,103
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.285,1691578.285,fb,2,103
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.32,1691578.285,fb,2,103
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,1924070.355,1691578.285,fb,2,103
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,1924070.39,1691578.285,fb,2,103
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,1924070.42,1691578.285,fb,2,103
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.46,1691578.285,fb,2,103
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,1924070.5,1691578.285,fb,2,103
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,1886609.2,1626344.705,fb,2,104
bisbas-2,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.39,1626344.705,fb,2,104
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.405,1626344.705,fb,2,104
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.41,1626344.705,fb,2,104
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.435,1626344.705,fb,2,104
bisbas-6,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.45,1626344.705,fb,2,104
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.46,1626344.705,fb,2,104
bisbas-8,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.47,1626344.705,fb,2,104
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.48,1626344.705,fb,2,104
bisbas-10,1,1.58E+12,1.58E+12,LWPCtufb:,1886609.49,1626344.705,fb,2,104
bisbas-11,1,1.58E+12,1.58E+12,LWPCtufb:,1886609.5,1626344.705,fb,2,104
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.51,1626344.705,fb,2,104
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.52,1626344.705,fb,2,104
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.535,1626344.705,fb,2,104
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.545,1626344.705,fb,2,104
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.56,1626344.705,fb,2,104
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.575,1626344.705,fb,2,104
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.59,1626344.705,fb,2,104
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.61,1626344.705,fb,2,104
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.625,1626344.705,fb,2,104
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.645,1626344.705,fb,2,104
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,1886609.66,1626344.705,fb,2,104
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,1886609.68,1626344.705,fb,2,104
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,1886609.7,1626344.705,fb,2,104
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,1654831.775,1443444.08,fb,2,105
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,1654831.915,1443444.08,fb,2,105
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,1654831.93,1443444.08,fb,2,105
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,1654831.94,1443444.08,fb,2,105
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,1654831.955,1443444.08,fb,2,105
bisbas-6,3,1.58E+12,1.58E+12,LWPCtufb:,1654831.965,1443444.08,fb,2,105
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,1654831.975,1443444.08,fb,2,105
bisbas-8,3,1.58E+12,1.58E+12,LWPCtufb:,1654831.98,1443444.08,fb,2,105
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,1654831.99,1443444.08,fb,2,105
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,1654832,1443444.08,fb,2,105
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,1654832.01,1443444.08,fb,2,105
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,1654832.02,1443444.08,fb,2,105
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.035,1443444.08,fb,2,105
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.045,1443444.08,fb,2,105
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,1654832.055,1443444.08,fb,2,105
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.07,1443444.08,fb,2,105
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.08,1443444.08,fb,2,105
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.095,1443444.08,fb,2,105
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.105,1443444.08,fb,2,105
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.125,1443444.08,fb,2,105
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,1654832.135,1443444.08,fb,2,105
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,1654832.155,1443444.08,fb,2,105
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.17,1443444.08,fb,2,105
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,1654832.185,1443444.08,fb,2,105
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-5,3,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-6,4,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-11,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-15,4,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2019106,1806611,fb,2,106
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,2019107,1806611,fb,2,106
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2019107,1806611,fb,2,106
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,1890612.995,1678169.68,fb,2,107
bisbas-2,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.16,1678169.68,fb,2,107
bisbas-3,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.175,1678169.68,fb,2,107
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.18,1678169.68,fb,2,107
bisbas-5,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.2,1678169.68,fb,2,107
bisbas-6,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.21,1678169.68,fb,2,107
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.22,1678169.68,fb,2,107
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,1890613.235,1678169.68,fb,2,107
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.245,1678169.68,fb,2,107
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.255,1678169.68,fb,2,107
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.265,1678169.68,fb,2,107
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.275,1678169.68,fb,2,107
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,1890613.285,1678169.68,fb,2,107
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.295,1678169.68,fb,2,107
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.305,1678169.68,fb,2,107
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.325,1678169.68,fb,2,107
bisbas-17,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.33,1678169.68,fb,2,107
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.345,1678169.68,fb,2,107
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,1890613.37,1678169.68,fb,2,107
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.38,1678169.68,fb,2,107
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,1890613.4,1678169.68,fb,2,107
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,1890613.42,1678169.68,fb,2,107
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,1890613.43,1678169.68,fb,2,107
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,1890613.45,1678169.68,fb,2,107
bisbas-1,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.665,1751009.83,fb,2,108
bisbas-2,3,1.58E+12,1.58E+12,LWPCtufb:,2233497.83,1751009.83,fb,2,108
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.845,1751009.83,fb,2,108
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.855,1751009.83,fb,2,108
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2233497.875,1751009.83,fb,2,108
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.885,1751009.83,fb,2,108
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.895,1751009.83,fb,2,108
bisbas-8,3,1.58E+12,1.58E+12,LWPCtufb:,2233497.9,1751009.83,fb,2,108
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,2233497.915,1751009.83,fb,2,108
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.925,1751009.83,fb,2,108
bisbas-11,4,1.58E+12,1.58E+12,LWPCtufb:,2233497.935,1751009.83,fb,2,108
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.95,1751009.83,fb,2,108
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2233497.96,1751009.83,fb,2,108
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2233497.975,1751009.83,fb,2,108
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,2233497.985,1751009.83,fb,2,108
bisbas-16,2,1.58E+12,1.58E+12,LWPCtufb:,2233498,1751009.83,fb,2,108
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,2233498.015,1751009.83,fb,2,108
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,2233498.035,1751009.83,fb,2,108
bisbas-19,2,1.58E+12,1.58E+12,LWPCtufb:,2233498.05,1751009.83,fb,2,108
bisbas-20,1,1.58E+12,1.58E+12,LWPCtufb:,2233498.065,1751009.83,fb,2,108
bisbas-21,2,1.58E+12,1.58E+12,LWPCtufb:,2233498.085,1751009.83,fb,2,108
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,2233498.1,1751009.83,fb,2,108
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,2233498.115,1751009.83,fb,2,108
bisbas-24,2,1.58E+12,1.58E+12,LWPCtufb:,2233498.135,1751009.83,fb,2,108
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,1773512.73,1560414.635,fb,2,109
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,1773513.475,1560414.635,fb,2,109
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.51,1560414.635,fb,2,109
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.53,1560414.635,fb,2,109
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.59,1560414.635,fb,2,109
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.61,1560414.635,fb,2,109
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.63,1560414.635,fb,2,109
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.65,1560414.635,fb,2,109
bisbas-9,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.67,1560414.635,fb,2,109
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.69,1560414.635,fb,2,109
bisbas-11,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.71,1560414.635,fb,2,109
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,1773513.735,1560414.635,fb,2,109
bisbas-13,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.76,1560414.635,fb,2,109
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.785,1560414.635,fb,2,109
bisbas-15,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.81,1560414.635,fb,2,109
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.835,1560414.635,fb,2,109
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.865,1560414.635,fb,2,109
bisbas-18,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.89,1560414.635,fb,2,109
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,1773513.92,1560414.635,fb,2,109
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,1773513.955,1560414.635,fb,2,109
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,1773513.99,1560414.635,fb,2,109
bisbas-22,2,1.58E+12,1.58E+12,LWPCtufb:,1773514.025,1560414.635,fb,2,109
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,1773514.055,1560414.635,fb,2,109
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,1773514.095,1560414.635,fb,2,109
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2222744,1925291,fb,2,110
bisbas-2,2,1.58E+12,1.58E+12,LWPCtufb:,2222745,1925291,fb,2,110
bisbas-3,3,1.58E+12,1.58E+12,LWPCtufb:,2222745,1925291,fb,2,110
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-6,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-7,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-8,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-9,3,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-10,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-11,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-12,3,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-14,2,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-16,3,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-18,3,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2222746,1925291,fb,2,110
bisbas-20,2,1.58E+12,1.58E+12,LWPCtufb:,2222747,1925291,fb,2,110
bisbas-21,4,1.58E+12,1.58E+12,LWPCtufb:,2222747,1925291,fb,2,110
bisbas-22,3,1.58E+12,1.58E+12,LWPCtufb:,2222747,1925291,fb,2,110
bisbas-23,2,1.58E+12,1.58E+12,LWPCtufb:,2222747,1925291,fb,2,110
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2222747,1925291,fb,2,110
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2097172.895,1851435.285,fb,2,111
bisbas-2,4,1.58E+12,1.58E+12,LWPCtufb:,2097173.1,1851435.285,fb,2,111
bisbas-3,2,1.58E+12,1.58E+12,LWPCtufb:,2097173.115,1851435.285,fb,2,111
bisbas-4,2,1.58E+12,1.58E+12,LWPCtufb:,2097173.13,1851435.285,fb,2,111
bisbas-5,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.16,1851435.285,fb,2,111
bisbas-6,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.175,1851435.285,fb,2,111
bisbas-7,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.19,1851435.285,fb,2,111
bisbas-8,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.205,1851435.285,fb,2,111
bisbas-9,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.22,1851435.285,fb,2,111
bisbas-10,3,1.58E+12,1.58E+12,LWPCtufb:,2097173.235,1851435.285,fb,2,111
bisbas-11,3,1.58E+12,1.58E+12,LWPCtufb:,2097173.25,1851435.285,fb,2,111
bisbas-12,2,1.58E+12,1.58E+12,LWPCtufb:,2097173.27,1851435.285,fb,2,111
bisbas-13,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.285,1851435.285,fb,2,111
bisbas-14,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.305,1851435.285,fb,2,111
bisbas-15,3,1.58E+12,1.58E+12,LWPCtufb:,2097173.33,1851435.285,fb,2,111
bisbas-16,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.35,1851435.285,fb,2,111
bisbas-17,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.37,1851435.285,fb,2,111
bisbas-18,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.395,1851435.285,fb,2,111
bisbas-19,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.415,1851435.285,fb,2,111
bisbas-20,3,1.58E+12,1.58E+12,LWPCtufb:,2097173.445,1851435.285,fb,2,111
bisbas-21,3,1.58E+12,1.58E+12,LWPCtufb:,2097173.47,1851435.285,fb,2,111
bisbas-22,4,1.58E+12,1.58E+12,LWPCtufb:,2097173.495,1851435.285,fb,2,111
bisbas-23,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.53,1851435.285,fb,2,111
bisbas-24,1,1.58E+12,1.58E+12,LWPCtufb:,2097173.555,1851435.285,fb,2,111
bisbas-1,1,1.58E+12,1.58E+12,LWPCtufb:,2089599.66,1877700.51,fb,2,112
